,Account,Compound,Created Date,Negative,Neutral,Positive,Tweet Text,Tweets Ago
224,@PowerOfEvilLoL,0.5106,Tue Apr 17 20:18:47 +0000 2018,0.0,0.769,0.231,@ShantaoLoL @KutcherLoL @LoLSola @maximmarkow schickt mal names per DM für free #1,225
225,@PowerOfEvilLoL,0.1027,Tue Apr 17 20:10:53 +0000 2018,0.0,0.811,0.189,"@HandIOfIBlood yoyo lass zsm fornite, bin blutdürstig",226
226,@PowerOfEvilLoL,0.0,Mon Apr 16 16:35:32 +0000 2018,0.0,1.0,0.0,"I didnt change my profile picture for ages...

...Is it time?",227
227,@PowerOfEvilLoL,0.0,Mon Apr 16 16:31:36 +0000 2018,0.0,1.0,0.0,@SatoriusLOL @Team_Atlantis Viel Glück ??,228
228,@PowerOfEvilLoL,0.0,Sun Apr 15 18:09:46 +0000 2018,0.0,1.0,0.0,https://t.co/Fznuft2Mmu #weareone #happyfamily #roflmao,229
229,@PowerOfEvilLoL,0.4019,Sat Apr 14 18:00:51 +0000 2018,0.0,0.722,0.278,Interested what haircolour my followers prefer on a girl,230
230,@PowerOfEvilLoL,0.8091,Sat Apr 14 17:17:28 +0000 2018,0.0,0.214,0.786,@IgNarLoL Lol yea XD,231
231,@PowerOfEvilLoL,0.0,Sat Apr 14 17:14:03 +0000 2018,0.0,1.0,0.0,https://t.co/QqTe0gIbd3,232
232,@PowerOfEvilLoL,0.0,Sat Apr 14 17:12:31 +0000 2018,0.0,1.0,0.0,BBQ with friends... https://t.co/2eeYOKLHZF,233
233,@PowerOfEvilLoL,0.0,Sat Apr 14 00:27:18 +0000 2018,0.0,1.0,0.0,@SummonersInnDE @LPGjustJohnny 's Recall und Flash im Clip ist ein #SINNMeme #LeagueOfLegends #Burned,234
234,@PowerOfEvilLoL,0.0,Fri Apr 13 20:41:21 +0000 2018,0.0,1.0,0.0,"@NoXiAKLoL Ich wünsche dir noch alles Gute auf deinem Weg!

Warst und bist einer der nettesten Teammates gewesen, m… https://t.co/THgbKL6mfR",235
235,@PowerOfEvilLoL,0.0,Fri Apr 13 19:57:39 +0000 2018,0.0,1.0,0.0,@Amazingxlol #Fanlogic,236
236,@PowerOfEvilLoL,0.5538,Fri Apr 13 18:41:57 +0000 2018,0.184,0.442,0.374,"@Maxlorelol @MisfitsGG Love your social media, Fighting !!!",237
237,@PowerOfEvilLoL,0.5255,Fri Apr 13 18:38:47 +0000 2018,0.0,0.881,0.119,"RT @UnicornsOfLove: ?? UOL is proud to announce the newest addition to our family: the UOL FIFA Team ! 
More to come soon. ?

?? UOL ist fr…",238
238,@PowerOfEvilLoL,0.4215,Thu Apr 12 17:11:21 +0000 2018,0.0,0.797,0.203,"Lol, I just started Warcraft III and ended up patching in 2018 https://t.co/FA733r64Kl",239
239,@PowerOfEvilLoL,-0.25,Thu Apr 12 10:51:04 +0000 2018,0.136,0.759,0.104,"RT @BuffaloPrime: How to become a top-tier chatter:

1. Cheer 1 bit and post a Kappa
2. Mention the view count
3. Ask why chat is dead
4. T…",240
240,@PowerOfEvilLoL,0.0,Wed Apr 18 18:31:36 +0000 2018,0.0,1.0,0.0,"https://t.co/Fznuft2Mmu

FlexQ mit den Boys (Reverted Ahri wird gezockt)",241
241,@PowerOfEvilLoL,0.0,Wed Apr 18 13:33:30 +0000 2018,0.0,1.0,0.0,Geht los https://t.co/2MEZThPVGO,242
242,@PowerOfEvilLoL,0.0,Wed Apr 18 13:25:44 +0000 2018,0.0,1.0,0.0,"Streaming in a few minutes [GER]
https://t.co/Fznuft2Mmu

Reworked Ahri/LB only",243
